"position","name","points","dropped","clubname","countrycode","irating","avgfinish","topfive","starts","lapslead","wins","incidents","division","weekscounted","laps","poles","avgstart","custid"
"246","Murilo Passos","943","0","Brazil","BR","2506","11","10","26","148","8","140","3","8","530","8","6","238703"
"247","Denis Grabovsky","943","0","Central-Eastern Europe","RU","6403","9","11","17","28","1","117","1","4","344","1","6","147366"
"248","Stijn Veenman","943","0","Benelux","NL","2787","13","2","14","0","0","68","2","8","338","0","15","506438"
"249","Agustin Vera Blanco","943","0","Iberia","GP","3226","15","2","17","7","0","115","2","8","332","0","12","258004"
"250","Marcin Gadzinski","942","0","Central-Eastern Europe","PL","3499","17","3","25","6","0","187","1","7","449","0","14","186604"
"251","Wouter Nelissen","941","0","Benelux","BE","3236","15","1","18","0","0","88","2","8","411","0","22","466759"
"252","Michael Marktl","940","0","DE-AT-CH","AT","3237","15","1","15","2","0","81","2","7","337","0","17","336685"
"253","Pierre Irby","938","0","Texas","US","3021","12","9","73","0","0","427","2","8","1752","0","15","128019"
"254","Giles Phillips","937","0","UK and I","GB","2276","13","5","25","4","1","178","3","8","382","0","14","588122"
"255","Juanma Frias Gamez","937","0","Iberia","AD","3866","14","1","13","6","1","106","1","7","248","0","14","227966"
"256","Jorge  Mendes Pinheiro","937","0","Iberia","CH","2810","17","2","16","0","0","111","2","8","342","0","18","461417"
"257","Jakub Kwiatkowski","936","0","Central-Eastern Europe","PL","2513","11","25","46","303","15","281","3","8","681","14","8","461800"
"258","Marius Rommelfanger","935","0","DE-AT-CH","DE","3224","14","4","16","1","0","120","2","8","318","0","19","180227"
"259","Anton pereborskiy","933","0","Central-Eastern Europe","RU","2966","13","15","86","26","0","501","2","8","1587","3","16","73261"
"260","Alejandro Yanes","933","0","Iberia","ES","2645","16","2","23","0","0","153","2","8","464","0","15","249600"
"261","Alex Delgado","932","0","Iberia","ES","2936","15","8","51","48","4","371","3","8","988","1","16","364623"
"262","Albert Clavaguera","931","0","Iberia","ES","2663","14","7","53","3","0","261","2","8","973","0","14","344133"
"263","Mike Owen","930","0","Australia/NZ","AU","2654","14","4","19","53","4","139","2","8","355","1","15","85040"
"264","Marc Begault","930","0","Benelux","BE","2335","13","7","29","70","1","244","3","8","661","3","10","357416"
"265","Elliott Harper","929","0","UK and I","GB","3907","11","3","11","34","1","55","2","6","258","2","8","469599"
"266","Jimmy Vaneyck","928","0","Benelux","BE","3538","17","1","21","0","0","140","2","8","521","0","19","360688"
"267","Manu Overa","927","0","Iberia","HK","2408","15","8","52","4","0","434","2","8","907","0","15","395790"
"268","Brandon Levin","927","0","Australia/NZ","AU","3025","11","13","42","95","4","280","3","8","864","3","11","400710"
"269","Mauro Sanchini","926","0","Italy","IT","2425","14","5","31","21","1","185","3","8","768","1","12","588296"
"270","Christian Seitz","925","0","DE-AT-CH","DE","2389","12","25","70","378","13","395","4","8","1386","21","7","386798"
"271","Xisko Romero","924","0","Iberia","ES","3366","15","7","66","0","0","527","1","7","1353","0","16","426826"
"272","Max Smaltino","924","0","Hispanoamérica","AR","2668","6","6","8","48","3","50","3","8","175","3","4","315708"
"273","Levi Hencely","923","0","Georgia","US","2401","14","8","26","1","0","147","3","8","494","1","10","407205"
"274","Daniel Pflaumer","922","0","Brazil","BR","2766","14","4","27","19","2","206","2","8","627","0","15","456002"
"275","Tristan Iglesias","922","0","Iberia","ES","6457","6","18","22","143","6","181","1","5","455","5","4","196317"
"276","Alex Puentedura","922","0","Iberia","ES","4981","11","8","39","10","2","286","1","5","758","0","13","304562"
"277","Bryce Watson","922","0","Africa/South Africa","ZA","2955","9","2","8","20","1","45","2","8","179","0","14","354306"
"278","Bernd Halbeisen2","922","0","DE-AT-CH","AT","3403","15","1","30","0","0","191","2","8","602","0","16","299178"
"279","Jesus Bermejo","921","0","Iberia","ES","3129","16","10","87","7","0","640","2","6","1619","0","18","222802"
"280","Romulo Gomes","918","0","Brazil","BR","3005","18","4","25","1","0","115","2","8","413","0","15","330185"
"281","Mathias Baumgartner","918","0","DE-AT-CH","CH","2077","13","16","51","141","6","288","5","8","953","6","12","609680"
"282","Richard Heistand","917","0","Florida","US","4098","17","6","33","30","1","216","1","6","361","0","13","60496"
"283","Steve Corby","916","0","Australia/NZ","AU","3076","12","3","11","0","0","36","2","8","218","0","13","380400"
"284","Eric Nickens","916","0","Atlantic","US","3537","16","1","37","1","0","163","2","8","666","1","13","436129"
"285","Bruce De Carvalho","915","0","Australia/NZ","AU","2944","16","6","42","0","0","240","2","8","774","0","18","95882"
"286","Alexandre Capron","915","0","France","FR","2437","15","3","24","0","0","133","2","8","494","0","15","432717"
"287","Sebastian Dunkel","914","0","DE-AT-CH","DE","6914","6","25","32","267","10","263","1","4","644","9","3","137303"
"288","Benjamin A Callow","914","0","Australia/NZ","AU","2361","14","5","28","18","2","171","3","8","475","1","11","509815"
"289","Artem Grigorian","913","0","Central-Eastern Europe","RU","2726","14","3","31","2","0","236","3","8","647","0","17","523404"
"290","Christian Nill","911","0","DE-AT-CH","DE","2477","15","1","45","3","0","234","2","8","937","0","14","460548"
"291","Vitaly Juice","910","0","Central-Eastern Europe","RU","2436","14","19","55","322","11","270","3","8","945","21","6","423952"
"292","Tobias Köhler","910","0","DE-AT-CH","DE","2460","13","8","22","15","1","196","3","8","431","1","13","587577"
"293","Dennis Olsen Jr","910","0","Scandinavia","NO","4296","14","3","14","3","0","77","2","6","265","0","15","108500"
"294","Jeremy Bonsaudo","909","0","France","FR","3057","15","3","19","0","0","129","2","8","401","0","14","342758"
"295","Jens Wolters","908","0","DE-AT-CH","DE","3574","14","6","15","26","2","105","2","7","271","1","11","332428"
"296","Chris Norvasuo","908","0","Finland","FI","3941","14","8","27","75","1","89","1","8","764","1","16","298235"
"297","Dielson Costa","906","0","Brazil","BR","2880","14","2","18","3","0","103","2","8","385","1","12","365358"
"298","Adrian Dominguez","905","0","Iberia","ES","1791","14","21","87","274","8","655","2","8","2099","10","10","581317"
"299","Alejandro Recio","904","0","Iberia","ES","2836","11","8","31","2","0","239","3","8","672","0","13","556205"
"300","Andreas Hahn","904","0","DE-AT-CH","DE","2566","15","4","31","3","0","258","3","8","605","0","14","560700"
"301","Greig Murray","903","0","UK and I","GB","2417","16","6","82","44","2","630","2","8","1443","0","24","373711"
"302","Oscar Jaime","903","0","Mexico","MX","2303","15","4","21","42","2","168","2","8","361","1","14","105952"
"303","Luca Ioffredi","902","0","Italy","IT","2762","13","4","24","1","0","190","3","8","474","0","14","520329"
"304","Maxi Cerrella","901","0","Hispanoamérica","AR","2456","14","4","34","3","1","213","2","8","627","0","14","282388"
"305","Thomas Daries","901","0","France","FR","1715","12","12","40","16","2","218","4","8","852","0","11","571212"
"306","Filip Jurszewicz","900","0","Central-Eastern Europe","PL","3498","15","5","27","0","0","185","2","8","394","0","12","441944"
"307","Torsten Stocker","900","0","DE-AT-CH","DE","2511","10","5","22","8","0","110","3","8","491","0","15","506599"
"308","Jordi López","899","0","Iberia","ES","2349","15","10","95","24","0","546","3","8","1942","0","16","557803"
"309","Werner Neugebauer","898","0","Brazil","BR","1948","14","26","102","404","14","895","3","8","2193","27","9","249822"
"310","Mathias Merlano","898","0","Hispanoamérica","UY","3399","15","2","15","2","0","111","2","8","392","0","14","267074"
"311","Erick Zacardi","894","0","Brazil","BR","3027","14","7","24","25","2","184","2","7","459","3","7","389716"
"312","Roman Boss","892","0","DE-AT-CH","CH","2275","14","10","42","31","1","248","3","8","816","1","11","504233"
"313","Marco Jager","892","0","DE-AT-CH","DE","6125","9","5","7","20","1","30","1","4","126","1","6","295817"
"314","Scott Mcfaull","892","0","UK and I","GB","4468","12","4","12","0","0","52","1","6","254","0","9","365131"
"315","Dennis Ney","892","0","DE-AT-CH","DE","2644","17","0","20","0","0","122","2","8","375","0","16","394896"
"316","Denis Hanly Jr","891","0","UK and I","IE","3155","14","3","22","1","0","89","2","8","426","0","14","396685"
"317","Raymond J. Chapman","890","0","Georgia","US","2831","15","5","25","10","1","121","2","8","383","0","15","108105"
"318","Axel Ziganki","889","0","DE-AT-CH","DE","2803","15","7","53","0","0","381","2","8","1251","0","16","34508"
"319","Sebastian Parra","889","0","Hispanoamérica","CL","2137","12","21","52","184","8","341","3","8","977","10","9","452253"
"320","Jantzen Benjamin","887","0","France","FR","2919","12","35","104","214","6","579","3","8","2100","10","10","112929"
"321","Philipp Weihrauch","887","0","DE-AT-CH","DE","2840","11","4","9","0","0","26","2","8","213","0","12","431723"
"322","Maarten de Jong","886","0","DE-AT-CH","DE","2216","13","8","28","54","3","163","3","8","657","2","18","531182"
"323","Matthias Zimmer","886","0","DE-AT-CH","DE","3183","11","3","11","8","1","72","2","7","276","0","12","466257"
"324","Stefan Grossmann","886","0","DE-AT-CH","DE","2477","13","2","17","19","1","122","2","8","303","1","17","101128"
"325","Alessandro Salaris","886","0","Italy","IT","2285","16","3","45","0","0","331","3","8","920","0","14","557921"
"326","Robin Van Brenk","884","0","Benelux","NL","3872","11","7","23","11","1","126","2","6","526","0","14","34241"
"327","Miguel Ibáñez","883","0","Iberia","ES","2031","12","9","49","66","3","256","3","8","1059","1","14","248061"
"328","Kris Tapio","883","0","Scandinavia","NO","3063","13","3","19","0","0","131","2","8","320","1","12","548858"
"329","Giacomo Carburi","882","0","Italy","IT","2213","9","24","41","303","15","264","4","8","743","8","11","618359"
"330","Simone Gabriele","882","0","Italy","IT","1990","15","6","43","1","0","396","3","8","776","0","15","444963"
"331","Ferdinand Kool","881","0","Benelux","NL","3217","12","13","42","51","2","188","2","7","803","2","9","554080"
"332","Daniel Lasch","881","0","DE-AT-CH","DE","2481","13","8","49","1","0","190","3","8","1100","1","18","587186"
"333","Roberto Santarelli2","881","0","Italy","IT","3106","13","45","145","257","14","974","6","8","2634","9","12","609353"
"334","Christoph Roweda","881","0","DE-AT-CH","DE","2278","13","12","40","66","4","220","3","8","807","1","11","186381"
"335","Philipp Adding","878","0","DE-AT-CH","DE","2779","11","11","26","47","3","139","4","7","500","3","15","373421"
"336","Wojtek Koppel","878","0","DE-AT-CH","DE","2945","16","3","22","30","1","148","2","8","477","2","12","279414"
"337","Christopher Kindler","877","0","Central-Eastern Europe","DE","4457","12","17","48","17","3","400","1","6","655","4","11","410667"
"338","Terufumi Moribayashi2","877","0","Japan","JP","2525","14","5","37","39","2","136","3","8","690","2","23","609275"
"339","Jose Lobo","877","0","Iberia","PT","3120","17","0","22","0","0","145","2","8","491","0","21","161865"
"340","Massimo Carbognani","876","0","Italy","IT","7297","3","7","7","41","1","14","1","4","157","3","2","124057"
"341","Lucas Urbain","876","0","France","FR","4169","15","2","21","1","0","126","1","7","349","1","10","567943"
"342","Niels Baltus","875","0","Benelux","NL","3086","12","5","21","0","0","98","2","8","372","0","13","406082"
"343","Michael Laing2","874","0","Indiana","US","2640","12","17","58","53","3","229","5","8","1468","2","12","579369"
"344","Mike Wagner6","872","0","DE-AT-CH","DE","4461","11","5","26","0","0","255","1","5","601","0","15","532766"
"345","Aut Aranmit","872","0","Asia","TH","2118","13","12","44","15","1","293","4","8","853","1","12","253437"
"346","Sergio Paolo Branda","871","0","Italy","IT","2805","15","0","17","5","0","177","2","8","354","0","22","517235"
"347","Sean Ryan9","870","0","New England","US","2327","14","4","38","8","1","332","3","8","767","0","14","569683"
"348","Matt Beard","870","0","UK and I","GB","2185","10","7","12","23","1","92","3","8","245","1","12","314689"
"349","Ulas Ozyildirim","869","0","International Club","TR","6166","8","14","23","47","0","213","1","4","494","0","6","428039"
"350","Silvio Foth","869","0","DE-AT-CH","DE","2991","16","4","22","17","0","197","2","8","394","0","13","186444"
"351","Elias Raikaa","868","0","Finland","FI","6071","9","9","17","26","1","133","1","4","350","2","7","370115"
"352","Wladimir Ponomarenko","868","0","DE-AT-CH","DE","3078","12","9","31","27","1","246","3","8","569","2","14","565290"
"353","Marcel Poslovsky","867","0","DE-AT-CH","DE","2698","12","5","26","0","0","149","3","7","700","0","16","425836"
"354","Malte Schlumpf","866","0","DE-AT-CH","DE","4000","11","13","29","81","3","202","2","5","541","0","12","485973"
"355","Jonathan Zamora","864","0","Iberia","ES","3275","12","3","19","0","0","133","2","6","383","0","14","378344"
"356","cristobal Lopez castro","864","0","Iberia","ES","2140","14","8","27","34","1","202","3","8","422","2","18","410743"
"357","Herve Rafael","864","0","France","FR","2260","13","4","23","13","0","104","3","9","474","1","11","411179"
"358","Christoph Espeter","864","0","DE-AT-CH","DE","2705","16","1","40","4","0","274","3","8","876","0","18","20672"
"359","Marko Skok","862","0","Central-Eastern Europe","HR","2629","17","5","42","0","0","296","2","8","853","0","15","378887"
"360","Mat Monestier","862","0","France","FR","2211","10","8","15","21","2","82","4","8","292","1","6","374266"
"361","Daniel Batlle","862","0","Iberia","ES","2128","12","10","27","114","4","180","3","8","471","8","5","594615"
"362","Oscar De Barrio Boquete","861","0","Iberia","ES","2643","11","2","9","24","1","20","2","8","179","1","10","302957"
"363","Karol Sroczy?ski","860","0","Central-Eastern Europe","PL","3479","16","0","20","0","0","135","2","7","485","0","14","394065"
"364","Richard Watson","859","0","Texas","US","2334","13","3","16","0","0","61","3","8","324","0","11","25470"
"365","Leandro Lage","859","0","Brazil","BR","2515","16","1","46","0","0","331","2","8","859","0","14","33003"
"366","Miguel A. Alcalde","858","0","Iberia","ES","3231","19","0","16","0","0","63","2","8","259","0","23","334671"
"367","Juha Halme","857","0","Finland","FI","2472","14","15","58","36","1","381","2","8","934","1","12","384226"
"368","Sten Luyckx","857","0","Benelux","BE","2516","12","4","26","18","0","162","3","8","475","1","12","190966"
"369","Cyril Diottin","857","0","France","FR","2707","15","0","18","0","0","97","2","8","404","0","16","385479"
"370","Cesar Louro","856","0","Brazil","BR","2440","12","5","25","11","0","173","3","8","555","1","9","47681"
"371","Facundo Mamonde","856","0","Hispanoamérica","AR","2769","16","1","15","0","0","100","2","8","294","0","19","349341"
"372","Alessandro Lao2","855","0","Italy","IT","2820","11","5","14","29","1","88","2","7","235","2","8","479094"
"373","Kevin Huang","854","0","Asia","US","3094","16","1","12","0","0","77","2","8","230","0","18","99683"
"374","Kimmo Viljakainen","853","0","Finland","FI","2238","14","11","87","16","1","611","3","8","1693","0","15","589147"
"375","Daniel Cheney","852","0","Australia/NZ","AU","2751","13","3","24","8","1","140","2","8","418","0","15","189355"
"376","Marco Siekmann","852","0","DE-AT-CH","DE","3382","13","3","12","0","0","86","2","5","229","0","10","411012"
"377","Matti Alalauri","852","0","Finland","FI","2218","14","23","65","310","11","608","3","8","1191","20","9","466791"
"378","Pedro T M Cardoso","852","0","Brazil","BR","2868","15","8","30","66","3","277","2","7","453","2","10","266375"
"379","Manu Rey O´Largo","852","0","Iberia","ES","7002","6","4","7","0","0","56","1","4","139","0","7","220463"
"380","Fernando Zakir","850","0","Brazil","BR","1855","14","12","59","86","4","469","3","8","1258","2","10","48625"
